ID;Hindi Synset ID;Sanskrit;Hindi;Assamiya;Oriya;Urdu;Kannada;Kashmiri;Gujarati;Tamil;Telugu;Punjabi;Bangla;Marathi;Malayalam;Sindhi
1443;2759;सम्राट;सम्राट;सम्राट;सम्राट;null;सम्राट;सम्राट;सम्राट;null;सम्राट्डु;सम्राट्;सम्राट;सम्राट्;सम्राट्;सम्राट्
1444;not in HWN;समवेत;समवेत;समवेत;समवेत;null;समवेत;समवेत;समवेत;null;समवेतमु;null;समवेत;समवेत;समवेतम्;null
1445;1627;समष्टि;समष्टि;समष्टि;समष्टि;null;समष्टि;null;समष्टि;null;समष्टि;null;समष्टि;समष्टि;समष्टि;null
1446;12313;समस्त;समस्त;समस्त;समस्त;null;समस्त;null;समस्त;समस्तम्;समस्त;समस्त;समस्त;समस्त;समस्तम्;null
1447;3874;समस्या;समस्या;समस्या;समस्या;null;समस्या;समस्या;समस्या;null;समस्या;समस्या;समस्या;समस्या;समस्या;समस्या
1448;4615;समाचार;समाचार;समाचार;समाचार;समाचार;समाचार;समाचार;समाचार;समाचारम्;समाचारमु;समाचार;समाचार;समाचार;समाचारम्;समाचार
1449;28431;समाज;समाज;समाज;समाज;समाज;समाज;समाज;समाज;समाजम्;समाजमु;समाज;समाज;समाज;समाजम्;समाज
1450;2088;समाधान;समाधान;समाधान;समाधान;null;समाधान;समाधान;समाधान;समाधानम्;समाधानमु;समाधान;समाधान;समाधान;समाधानम्;समाधान
1451;2832;समान;समान;समान;समान;समान;समान;null;समान;समानम्;समानमु;समान;समान;समान;समानम्;समान
1452;7665;समानांतर;समानांतर;समानांतर;समानांतर;null;समानांतर;null;समानांतर;null;समानांतरमु;समानांतर;समानांतर;समानांतर;समानांतरम्;समानांतर
1453;721;समापन;समापन;समापन;समापन;null;समापन;समापन;समापन;null;समापनमु;समापन;समापन;समापन;समापनम्;समापन
1454;3793;समारोह;समारोह;समारोह;समारोह;null;समारोह;null;समारोह;null;null;समारोह;समारोह;समारोह;समारोहम्;समारोह
1455;3574;समालोचक;समालोचक;समालोचक;समालोचक;null;समालोचक;null;समालोचक;null;समालोचकुडु;समालोचक;समालोचक;समालोचक;समालोचकन्;समालोचक
1456;11810;समिति;समिति;समिति;समिति;null;समिति;समिति;समिति;समिति;समिति;समिति;समिति;समिति;समिति;समिति
1457;6744;समीक्षा;समीक्षा;समीक्षा;समीख्या;null;समीक्षा;null;समीक्षा;null;समीक्षा;समीक्षा;समीक्षा;null;समीक्षा;समीक्षा
1458;28431;समुदाय;समुदाय;समुदाय;समुदाय;null;समुदाय;null;समुदाय;समुदायम्;समुदायमु;null;समुदाय;समुदाय;समुदायम्;null
1459;2650;समुद्र;समुद्र;समुद्र;समुद्र;null;समुद्र;समुद्र;समुद्र;समुद्रम्;समुद्रमु;समुद्र;समुद्र;समुद्र;समुद्रम्;समुद्र
1460;4903;समृद्ध;समृद्ध;समृद्ध;समृद्ध;null;समृद्ध;समृद्ध;समृद्ध;null;समृद्धमु;समृद्ध;समृद्ध;समृद्ध;समृद्धन्;null
1461;551;सम्मति;सम्मति;सम्मति;सम्मति;null;सम्मति;null;सम्मति;सम्मति;सम्मति;सम्मति;सम्मति;सम्मति;सम्मति;null
1462;46;सम्मान;सम्मान;सम्मान;सम्मान;null;सम्मान;सम्मान;सम्मान;सम्मानम्;सम्मान;सम्मान;सम्मान;सम्मान;सम्मानम्;सम्मान
